name,price
Python新手使用Django架站的16堂课 何敏煌 9787302467410 清华大,66.80
"Python Web开发学习实录(配光盘)(Web程序员成功之路) 李勇,王文强著 978",49.50
Python 3 5从零开始学 刘宇宙 9787302475965 清华大学出版社,44.30
区域包邮 TZPython爬虫开发与项目实战+精通Python网络爬虫 图书 共2本,120.20
2K 精通Python网络爬虫：核心技术、框架与项目实战9787111562085韦玮 著,53.80
Python编程(第四版) 9787512355309,134.60
包邮 图解数据结构-使用Python+数据结构 Python语言描述 2本 python编程入门书籍,110.80
Python高级编程(第2版),57.00
Keras快速上手：基于Python的深度学习实战,57.70
Python物理建模初学者指南,43.10
Python数据分析与应用 企业真实项目案例 源代码等相关学习资源 大数据 数据分析 数据挖掘 高职,37.30
Python机器学习基础教程 计算机与互联网 书籍,63.20
数据馆员的Python简明手册 顾立平田鹏伟编 计算机与互联网 书籍,37.10
Python物理建模初学者指南 计算机与互联网 书籍,39.50
Python袖珍指南(第5版) 计算机与互联网 书籍,25.80
机器学习套装三册（机器学习实战（python基础教程指南）+机器学习+大数据智能,156.80
和孩子一起玩编程 趣学python 少儿编程 中小学编程入门书 青少年编程培训书籍,53.90
机器学习实战（python基础教程指南）+大数据智能 （共两册）,89.00
Python机器学习实践指南,44.20
毫无障碍学Python,36.60
Flask Web开发 基于Python的Web应用开发实战 Python3Web爬虫数据,43.60
Python大战机器学习 数据科学家的第*个小目标 python机器学习入门教程书籍,54.50
数据结构 Python语言描述 国外高等院校信息科学与技术教材 计算机教材 Kenneth,51.00
Python 3.5从零开始学 自学零基础入门程序员核心编程工程师语言教程技术员设计从入,46.00
趣学Python——教孩子学编程 程序设计书籍 少年趣味编程书籍 计算机书籍 编程书籍,41.30
Python数据挖掘：概念、方法与实践 [美] 梅甘·斯夸尔 9787111565482,44.30
Python金融大数据分析,79.20
Python物理学高效计算 Python编程教程 Python物理建模程序设计书籍 数据,79.20
Python Linux系统管理与自动化运维,65.00
Python高性能编程,50.60
Python程序设计开发宝典,48.30
Python网络爬虫从入门到实践 唐松陈智铨编 计算机与互联网 书籍,35.80
Python机器学习及实践,32.40
Python数据科学入门,37.70
Python高级编程 第2版 Python编程语言教程书籍 python 程序设计 编程源,65.80
Python Qt GUI快速编程:PyQt编程指南 计算机网络 python语言编程入门,61.00
Python网络爬虫实战/Python语言编程教程书籍/Python网络爬虫入门到精通/数,45.40
2K 9787111548874 预测分析建模：Python与R语言实现 [美] 托马斯,63.20
正版现货 2K 9787111573890 预测分析：Python语言实现 [美] 约瑟夫,46.00
2K 9787121301995 从Python开始学编程 Vamei  电子工业出版社,39.20
Python编程 第2版,80.00
机器学习设计：Python语言实现 面向机器智能的TensorFlow,60.80
贝叶斯思维 统计建模的Python学习法,35.80
Python编程导论 第2版 计算机编程入门 MOOC教材python编程入门 python编程从入,48.80
Python基础教程(第2版 修订版),57.70
Python语言在Abaqus中的应用,35.00
Python程序设计开发宝典,49.60
Python网络编程攻略 计算机与互联网 书籍,32.70
机器人Python极客编程入门与实战,40.70
Python3学习笔记上卷,73.90
Python全栈开发实践入门,47.60
Python爬虫开发与项目实战,57.70
Python程序设计案例课堂,46.90
Python自然语言处理 python编程语言程序设计书籍 python自然语言处理入门指,65.80
Python程序设计  计算机科学系列丛书  程序设计 编程书 计算机 程序设计教材 py,61.60
Python全栈开发实践入门 python全栈开发教程书籍 python全栈开发工程师前端,54.50
从零开始学Python程序设计,62.40
Python与有限元,35.90
Python性能分析与优化,34.70
零起点Python足彩大数据与机器学习实盘分析  何海群著 Python编程语言教程书籍,77.00
Python网络编程 第3版 Python3爬虫数据分析编程理解技术 Python构建网络,58.40
图灵程序设计丛书 Python数据分析实战 python语言编程入门Python程序设计,43.60
机器学习 Python实践 魏贞原 Python机器学习入门图书 Python编程语言教程,44.20
面向ArcGIS的Python脚本编程 ArcGIS for Desktop专业用户,36.20
流畅的Python PSF研究员 知名PyCon演讲者心血之作 全面深入 对Python,139.00
利用Python开源工具分析恶意代码 恶意代码分析 线上线下服务指南 图灵程序设计,79.20
2K 9787121317200 Python与机器学习实战：决策树、集成学习、支持向量机,52.40
2K 9787121328114 Python全栈开发实践入门 谢瑛俊 电子工业出版社,52.40
2K 9787121311413 零起点Python机器学习快速入门 何海群 电子工业出版,46.00
正版现货 2K 9787111578413 Python网络爬虫从入门到实践 唐松 陈智铨,38.20
包邮 Python与量化投资：从基础到实战+量化投资：以Python为工具 2本,148.80
Python数据可视化,50.40
机器人Python极客编程入门与实战 极客团队 计算机与互联网 书籍,40.10
毫无障碍学Python 邓文渊 计算机与互联网 书籍,36.00
机器人Python青少年编程开发实例,49.00
Python漫游指南(影印版),65.10
Python地理空间分析指南(第2版),53.70
Python游戏编程快速上手(第4版),44.20
Python贝叶斯分析,44.20
Python游戏编程入门+C++游戏编程入门+游戏编程入门 全3册 游戏编程入门书籍,123.50
python高效开发实战 Python语言编程基础教程书籍 核心编程 Python Web,69.00
程序设计导论 Python语言实践 Python编程入门教程书籍 面向对象编程 Pytho,61.60
Python程序设计 第3版 计算机 网络 程序设计编程 python基础教程,51.00
Python物理建模初学者指南 python数据结构设计教程书籍 python语言基础入门,43.60
趣学Python编程 python入门到精通python基础教程编程学习手册程序设计书籍,33.30
Python 算法教程 python语言编程入门书籍 Python程序设计教材Python,67.00
零基础入门学习Python 小甲鱼计算机/网络 程序设计核心编程 python基础教程,35.80
机器人Python极客编程入门与实战 Python极客团队 电子工业出版社,44.30
现货包邮 python语言网络数据采集+Python网络编程攻略+Python绝技共3本,137.00
Python与有限元,35.80
Python机器学习实践 测试驱动的开发方法 计算机与互联网 书籍,42.50
Python金融实战,60.04
OpenCV算法精解：基于Python与C++ OpenCV入门教程书籍,56.50
DK/机器人Python极客编程入门与实战::  电子工业出版社 978712132292,44.30
Python数据处理（影印版 英文版）,78.00
Python金融实战,61.62
包邮 Python数字信号处理应用 Python在DSP中应用教程书籍,36.60
python语言程序设计基础 第2版嵩天 礼欣 黄天羽 教育部大+Python程序设计,76.40
Python基础教程(第2版 修订版) 9787115353528,53.70
Python数据分析基础教程(NumPy学习指南第2版)/图灵程序设计丛书,35.77
Python金融实战,60.04
Python数据科学入门 计算机与互联网 书籍,35.80
Python 程序设计,33.20
Maya Python 游戏与影视编程指南,55.30
包邮 Web测试囧事+web接口开发与自动化测试 基于Python语言 虫师,88.00
父与子的编程之旅 与小卡特一起学Python 教孩子编程的图书python编程入门教程,49.00
Python金融实战,64.20
包邮Python 3学习笔记+Python数据科学手册+Python机器学习基础教程 3本,203.00
Python程序设计教程 Python语言编程教程书籍 python3.5基础教程,42.50
正版现货  Head First Python(中文版),54.40
Python程序设计案例课堂 刘春茂裴雨龙等编 计算机与互联网 书籍,46.20
Python数据处理,61.20
Python数据分析入门――从数据获取到可视化,45.90
Python地理数据处理 [美]Chris Garrard 加勒德,59.80
Python核心编程 第3版,70.30
Python游戏编程快速上手,46.50
【现货】【赠400元素材】Python基础教程(第3版) python3.5核心编程从入门,99.00
包邮 Python游戏编程入门 Python3爬虫数据分析编程教程 程序设计书籍 Python编程初,35.80
Python**编程,44.20
包邮跟老齐学Python：Django实战+高效开发实战+Web开发实战 Python 3,197.00
Python Web开发实战+Flask Web开发,115.00
Python自动化运维：技术与zui佳实践 计算机与互联网 书箱|3804188,45.50
Python金融实战,57.67
机器人Python极客编程入门与实战:: Python极客团队 9787121322921,34.20
Python Cookbook(中文版第3版),78.75
Python学习手册(第四版) - 鲁特兹,95.20
Python数据科学实践指南  数据挖掘技术教程书籍,43.00
包邮Selenium WebDriver3.0 自动化测试框架实战指南+自动化测试实战,139.60
中学生可以这样学Python 青少年编程 小学生编程 书籍,28.00
区域包邮 Python自动化运维：技术与实践+Python网络编程攻略 2本,86.80
Python入门经典 解释型、面向对象、动态数据类型的高级程序设计语言 编程基础,29.64
Python全栈开发实践入门 Python语言编程教程书籍 Docker容器技术前端开发,38.00
正版 机器人Python青少年编程开发实例史向东MicroPython入门教程Turni,45.80
Tensorflow：实战Google深度学习框架+Python机器学习  2本,110.00
包邮 Python爬虫开发与项目实战+网络爬虫全解析+网络爬虫实战+精通Python,199.80
包邮 Python性能分析与优化+Python核心编程(第3版) 2本 预售,107.70
^@^YS0054流畅的Python 学习手册 python数据分析代码大全入门到精通教程,106.00
包邮深入理解 Flask+Flask Web开发:基于Python的Web应用开发实战,103.00
Python物理建模初学者指南,42.20
正版 轻量级Django Django项目创建编程程序设计书籍 python开发编程教程,28.00
包邮  Python地理空间分析指南（第2版）Python语言编程教程书籍,60.30
包邮 精通Scrapy网络爬虫+Python爬虫开发与项目实战 2本,102.80
Python编程实战：运用设计模式、并发和程序库创建高质量程序,60.10
Python编程：从入门到实践 计算机编程语言与程序设计 机器学习数据处理网络爬虫热门,67.64
Python数据科学导论,48.70
从零开始学Python网络爬虫 Python网络爬虫开发原理工具书,42.20
Python编程与问题求解/国外计算机科学经典教材,52.30
包邮  Selenium自动化测试之道——基于Python和Java语言 计算机 软件开发,47.50
Python游戏编程快速上手 [美] Al Sweigart  斯维加特 人民邮电出版社,53.10
机器人Python极客编程入门与实战:: 9787121322921,44.30
正版包邮 Python核心编程第3版中级Python开发 Python基础教程学习手册,66.50
正版书籍 机器人Python极客编程入门与实战::,44.80
从零开始学Python网络爬虫,58.00
机器人Python极客编程入门与实战 Python极客团队,46.60
Python基础教程(第2版修订版)程序设计丛书 python基础学习书籍 新华书店官方正版,78.21
Python程序设计案例课堂 零基础、入门级的讲解，超多、实用、专业的范例和项目 正版,52.40
Python编程基础,33.80
包邮Python 3网络爬虫开发实战+Python网络爬虫从入门到实践教程书籍 预售,112.00
正版包邮 Python地理数据处理,54.00
PytPython程序设计教程+从Python开始学编程 Vamei python编程语言,87.50
精通Python自然语言处理 NLP python处理,47.20
知识网络与合作网络的关系——基于Python编程,46.50
从零开始学Python网络爬虫 Python编程 Python入门到实践 网络爬虫书籍,46.90
零起点Python足彩大数据与机器学习实盘分析 何海群 计算机与互联网 书籍,67.30
